transaction_id,date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled
TRX003198,2023-02-13,P0023,W04,20,20
TRX003199,2024-07-24,P0013,W10,35,35
TRX003200,2024-08-05,P0016,W08,10,10
TRX003201,2025-06-13,P0030,W06,8,8
TRX003202,2023-08-08,P0040,W02,40,40
TRX003203,2025-07-13,P0008,W04,46,46
TRX003204,2024-02-05,P0017,W01,36,18
TRX003205,2024-12-27,P0030,W03,31,31
TRX003206,2025-09-17,P0017,W04,15,15
TRX003207,2025-06-17,P0035,W08,42,42
TRX003208,2025-05-07,P0001,W03,18,18
TRX003209,2025-03-14,P0049,W05,15,15
TRX003210,2024-05-04,P0024,W01,19,19
TRX003211,2025-07-26,P0048,W04,24,24
TRX003212,2025-04-23,P0049,W02,35,35
TRX003213,2023-09-24,P0025,W04,2,2
TRX003214,2023-02-23,P0002,W05,13,13
TRX003215,2024-06-11,P0025,W03,45,22
TRX003216,2024-09-07,P0014,W06,9,9
TRX003217,2025-11-29,P0039,W02,35,35
TRX003218,2025-08-12,P0033,W05,2,1
TRX003219,2024-01-21,P0017,W04,46,46
TRX003220,2025-01-03,P0031,W05,16,16
TRX003221,2024-12-16,P0010,W09,46,46
TRX003222,2024-10-11,P0006,W06,36,18
TRX003223,2023-10-27,P0039,W07,2,2
TRX003224,2024-01-30,P0025,W08,16,16
TRX003225,2024-08-15,P0038,W09,8,8
TRX003226,2024-05-28,P0037,W05,1,1
TRX003227,2024-01-31,P0030,W08,18,18
TRX003228,2024-01-06,P0034,W02,41,41
TRX003229,2025-05-07,P0018,W10,26,26
TRX003230,2025-03-01,P0024,W09,44,44
TRX003231,2024-10-19,P0049,W02,5,5
TRX003232,2025-01-05,P0027,W05,21,21
TRX003233,2024-01-19,P0027,W06,35,35
TRX003234,2023-03-03,P0039,W04,40,40
TRX003235,2024-05-19,P0021,W08,28,28
TRX003236,2023-08-27,P0019,W10,26,26
TRX003237,2023-07-14,P0039,W03,32,32
TRX003238,2024-11-08,P0023,W05,48,48
TRX003239,2023-03-02,P0039,W02,44,44
TRX003240,2025-09-16,P0048,W03,44,44
TRX003241,2024-11-15,P0044,W08,21,21
TRX003242,2023-06-05,P0047,W05,4,4
TRX003243,2025-07-11,P0015,W03,42,42
TRX003244,2025-05-17,P0043,W05,41,41
TRX003245,2025-06-21,P0002,W09,36,36
TRX003246,2025-09-25,P0035,W03,24,12
TRX003247,2025-09-01,P0020,W10,33,33
TRX003248,2024-01-23,P0028,W07,5,5
TRX003249,2025-06-05,P0015,W08,3,3
TRX003250,2025-04-17,P0016,W05,11,11
TRX003251,2023-12-06,P0033,W03,45,45
TRX003252,2023-07-23,P0047,W06,32,32
TRX003253,2023-06-10,P0012,W03,22,22
TRX003254,2024-01-27,P0039,W09,11,11
TRX003255,2025-02-07,P0039,W02,38,38
TRX003256,2024-07-28,P0043,W03,22,22
TRX003257,2024-06-17,P0020,W07,4,4
TRX003258,2025-06-11,P0029,W10,39,39
TRX003259,2024-02-09,P0043,W08,3,3
TRX003260,2024-08-30,P0049,W05,10,10
TRX003261,2025-04-07,P0003,W05,37,18
TRX003262,2024-11-20,P0048,W05,19,19
TRX003263,2025-06-20,P0005,W04,18,18
TRX003264,2023-02-25,P0002,W09,28,28
TRX003265,2024-01-01,P0023,W06,31,31
TRX003266,2024-03-30,P0026,W08,17,17
TRX003267,2023-04-14,P0026,W08,24,24
TRX003268,2023-03-18,P0007,W05,1,0
TRX003269,2023-08-18,P0010,W09,5,5
TRX003270,2023-11-27,P0005,W02,32,32
TRX003271,2025-06-11,P0047,W08,17,17
TRX003272,2024-11-18,P0012,W03,21,21
TRX003273,2023-01-27,P0032,W07,41,20
TRX003274,2023-10-26,P0042,W09,43,43
TRX003275,2025-08-14,P0031,W05,22,22
TRX003276,2025-03-09,P0022,W08,39,39
TRX003277,2024-04-24,P0017,W04,39,39
TRX003278,2024-07-26,P0020,W01,34,34
TRX003279,2024-04-02,P0020,W01,14,7
TRX003280,2023-12-31,P0043,W06,16,16
TRX003281,2025-05-08,P0008,W08,5,5
TRX003282,2023-12-17,P0047,W10,18,9
TRX003283,2023-09-10,P0034,W02,4,4
TRX003284,2025-02-19,P0049,W04,44,44
TRX003285,2025-03-13,P0023,W03,28,28
TRX003286,2025-10-08,P0038,W09,45,45
TRX003287,2024-04-03,P0028,W03,27,27
TRX003288,2025-07-05,P0013,W08,6,6
TRX003289,2024-05-13,P0029,W07,11,11
TRX003290,2025-08-07,P0008,W01,47,47
TRX003291,2024-05-22,P0011,W08,21,21
TRX003292,2024-05-15,P0047,W09,17,17
TRX003293,2025-03-13,P0045,W08,31,31
TRX003294,2024-08-20,P0018,W10,34,34
TRX003295,2023-06-15,P0050,W10,13,13
TRX003296,2024-04-06,P0025,W01,23,23
TRX003297,2025-07-08,P0049,W07,1,1
TRX003298,2023-04-24,P0022,W09,4,4
TRX003299,2025-09-18,P0045,W05,30,30
TRX003300,2023-07-26,P0035,W02,31,31
TRX003301,2024-05-29,P0029,W08,47,47
TRX003302,2024-12-09,P0021,W09,16,16
TRX003303,2023-05-18,P0007,W07,43,43
TRX003304,2023-12-05,P0012,W05,3,3
TRX003305,2024-06-20,P0036,W08,12,12
TRX003306,2023-03-09,P0024,W06,12,12
TRX003307,2024-01-18,P0032,W04,11,11
TRX003308,2023-01-19,P0027,W01,16,16
TRX003309,2024-11-13,P0032,W06,29,14
TRX003310,2023-03-15,P0032,W08,21,21
TRX003311,2024-07-26,P0032,W03,45,45
TRX003312,2025-07-27,P0026,W07,44,44
TRX003313,2023-07-30,P0011,W07,42,42
TRX003314,2025-05-04,P0046,W09,43,43
TRX003315,2024-10-12,P0018,W01,5,5
TRX003316,2025-09-20,P0039,W05,13,13
TRX003317,2024-11-25,P0005,W08,17,17
TRX003318,2024-06-23,P0016,W03,12,12
TRX003319,2025-06-19,P0011,W05,17,17
TRX003320,2025-02-18,P0035,W01,1,1
TRX003321,2023-06-19,P0048,W09,8,8
TRX003322,2025-11-03,P0011,W04,16,16
TRX003323,2023-10-15,P0042,W05,15,15
TRX003324,2023-07-08,P0023,W03,19,19
TRX003325,2025-07-02,P0034,W02,25,25
TRX003326,2024-11-24,P0048,W07,31,31
TRX003327,2025-06-06,P0017,W05,42,42
TRX003328,2024-04-15,P0010,W10,2,2
TRX003329,2023-10-04,P0018,W03,25,25
TRX003330,2025-07-28,P0044,W02,31,31
TRX003331,2024-07-24,P0008,W10,4,4
TRX003332,2025-05-06,P0026,W06,4,4
TRX003333,2025-09-27,P0003,W10,12,6
TRX003334,2024-04-02,P0024,W06,17,17
TRX003335,2025-07-06,P0003,W03,21,21
TRX003336,2025-04-12,P0038,W09,29,29
TRX003337,2025-04-18,P0002,W01,22,22
TRX003338,2023-07-12,P0035,W03,36,36
TRX003339,2024-09-07,P0017,W01,40,40
TRX003340,2024-02-10,P0009,W07,16,16
TRX003341,2025-07-31,P0036,W02,15,15
TRX003342,2024-12-21,P0022,W04,30,30
TRX003343,2023-04-03,P0031,W04,46,46
TRX003344,2024-03-05,P0034,W08,11,11
TRX003345,2024-10-15,P0024,W04,13,13
TRX003346,2024-03-09,P0009,W03,23,23
TRX003347,2024-01-10,P0046,W10,40,40
TRX003348,2023-07-26,P0043,W03,41,41
TRX003349,2025-02-18,P0002,W05,34,34
TRX003350,2024-06-15,P0021,W06,20,20
TRX003351,2023-06-15,P0034,W07,2,2
TRX003352,2024-10-04,P0027,W05,8,8
TRX003353,2023-03-31,P0037,W07,18,18
TRX003354,2023-01-13,P0007,W04,7,7
TRX003355,2025-08-30,P0022,W05,43,43
TRX003356,2025-03-15,P0004,W06,31,31
TRX003357,2025-08-02,P0014,W09,22,22
TRX003358,2025-01-11,P0034,W06,28,28
TRX003359,2025-05-25,P0023,W10,25,25
TRX003360,2024-10-21,P0044,W01,1,1
TRX003361,2025-10-28,P0042,W07,32,32
TRX003362,2025-11-18,P0025,W03,25,25
TRX003363,2023-10-23,P0001,W06,48,48
TRX003364,2025-09-12,P0048,W02,16,16
TRX003365,2025-07-14,P0015,W07,29,29
TRX003366,2024-10-01,P0032,W01,42,42
TRX003367,2023-12-06,P0014,W02,24,24
TRX003368,2024-09-19,P0041,W09,17,17
TRX003369,2024-03-14,P0021,W09,42,42
TRX003370,2025-07-30,P0047,W07,6,6
TRX003371,2025-04-09,P0007,W02,14,14
TRX003372,2024-06-02,P0036,W05,26,26
TRX003373,2025-09-02,P0021,W04,28,28
TRX003374,2025-08-12,P0050,W02,47,47
TRX003375,2025-08-09,P0040,W02,36,36
TRX003376,2025-08-01,P0012,W10,31,31
TRX003377,2023-06-04,P0015,W08,27,27
TRX003378,2023-03-29,P0015,W05,2,2
TRX003379,2025-07-19,P0017,W08,19,19
TRX003380,2023-06-28,P0034,W02,28,28
TRX003381,2023-07-31,P0044,W02,45,45
TRX003382,2024-04-09,P0035,W03,44,44
TRX003383,2024-09-22,P0039,W10,21,21
TRX003384,2025-04-04,P0038,W08,45,45
TRX003385,2024-08-29,P0014,W08,15,15
TRX003386,2025-06-03,P0005,W03,34,34
TRX003387,2024-01-01,P0030,W01,40,40
TRX003388,2023-10-03,P0004,W07,3,3
TRX003389,2024-01-15,P0015,W04,1,1
TRX003390,2025-08-02,P0039,W03,24,24
TRX003391,2025-03-20,P0035,W05,43,43
TRX003392,2025-07-13,P0045,W06,27,27
TRX003393,2024-05-08,P0010,W01,9,9
TRX003394,2023-12-30,P0002,W09,24,24
TRX003395,2024-07-23,P0044,W06,17,8
TRX003396,2025-02-01,P0024,W03,28,28
TRX003397,2023-10-03,P0028,W01,39,19
TRX003398,2023-02-19,P0022,W09,4,4
TRX003399,2024-12-28,P0044,W02,29,29
TRX003400,2025-06-24,P0032,W10,45,45
TRX003401,2025-07-16,P0031,W06,28,28
TRX003402,2024-07-17,P0019,W06,37,37
TRX003403,2025-02-21,P0021,W03,29,29
TRX003404,2024-04-29,P0003,W06,44,44
TRX003405,2024-08-06,P0006,W02,29,29
TRX003406,2023-08-24,P0032,W08,5,5
TRX003407,2023-02-25,P0002,W01,11,11
TRX003408,2023-12-26,P0024,W06,2,2
TRX003409,2023-04-20,P0045,W01,4,2
TRX003410,2023-07-11,P0027,W09,10,10
TRX003411,2025-06-22,P0009,W09,39,39
TRX003412,2025-05-11,P0013,W06,44,44
TRX003413,2024-07-21,P0014,W06,8,8
TRX003414,2024-10-11,P0011,W09,23,23
TRX003415,2023-02-08,P0014,W05,27,27
TRX003416,2024-09-28,P0016,W09,23,23
TRX003417,2025-11-02,P0010,W05,48,48
TRX003418,2023-02-05,P0020,W04,34,34
TRX003419,2023-04-11,P0016,W02,35,35
TRX003420,2023-06-15,P0034,W02,17,17
TRX003421,2024-01-18,P0016,W01,47,47
TRX003422,2025-02-28,P0014,W10,10,10
TRX003423,2023-01-31,P0028,W03,2,2
TRX003424,2023-01-11,P0018,W01,17,17
TRX003425,2023-04-06,P0026,W06,31,31
TRX003426,2024-03-28,P0038,W07,16,16
TRX003427,2023-07-11,P0007,W09,24,24
TRX003428,2024-04-30,P0045,W07,7,7
TRX003429,2023-08-26,P0034,W04,19,19
TRX003430,2025-01-04,P0047,W04,16,16
TRX003431,2025-09-17,P0049,W08,33,33
TRX003432,2025-04-04,P0045,W04,36,36
TRX003433,2023-04-16,P0007,W01,45,45
TRX003434,2023-06-30,P0033,W09,10,10
TRX003435,2023-07-03,P0035,W03,43,43
TRX003436,2023-08-14,P0050,W01,15,15
TRX003437,2025-02-15,P0039,W09,43,43
TRX003438,2025-02-28,P0021,W10,3,3
TRX003439,2024-11-18,P0049,W10,2,2
TRX003440,2024-06-13,P0028,W05,43,43
TRX003441,2025-08-29,P0032,W09,42,42
TRX003442,2025-07-24,P0044,W03,35,35
TRX003443,2023-04-16,P0016,W06,27,27
TRX003444,2025-04-10,P0010,W07,5,5
TRX003445,2024-11-09,P0023,W05,15,7
TRX003446,2025-04-28,P0048,W08,36,36
TRX003447,2025-11-21,P0050,W10,49,49
TRX003448,2024-01-28,P0015,W06,33,33
TRX003449,2023-02-09,P0043,W06,1,1
TRX003450,2024-10-21,P0050,W07,12,12
TRX003451,2025-09-07,P0006,W08,42,42
TRX003452,2025-04-24,P0033,W02,41,41
TRX003453,2023-07-20,P0039,W07,9,9
TRX003454,2024-03-22,P0012,W09,20,20
TRX003455,2025-11-27,P0036,W01,30,30
TRX003456,2024-03-19,P0031,W01,14,14
TRX003457,2025-01-30,P0010,W07,23,23
TRX003458,2023-08-15,P0034,W05,29,29
TRX003459,2023-02-17,P0041,W01,42,42
TRX003460,2025-11-07,P0010,W01,35,35
TRX003461,2025-06-30,P0011,W02,27,27
TRX003462,2023-07-06,P0014,W10,49,49
TRX003463,2023-12-11,P0003,W09,27,27
TRX003464,2023-08-12,P0033,W03,30,30
TRX003465,2025-04-09,P0007,W09,3,3
TRX003466,2024-05-02,P0004,W06,12,12
TRX003467,2025-05-26,P0039,W10,47,23
TRX003468,2025-04-28,P0048,W06,31,31
TRX003469,2025-09-05,P0010,W07,37,37
TRX003470,2025-10-13,P0015,W10,27,27
TRX003471,2023-07-07,P0016,W08,47,47
TRX003472,2023-09-27,P0038,W03,24,24
TRX003473,2023-11-06,P0004,W08,48,48
TRX003474,2025-04-24,P0004,W06,41,41
TRX003475,2024-04-30,P0036,W06,40,40
TRX003476,2023-04-30,P0027,W03,11,11
TRX003477,2023-08-08,P0022,W06,27,27
TRX003478,2023-02-22,P0022,W08,9,9
TRX003479,2025-01-27,P0017,W07,16,16
TRX003480,2025-01-07,P0045,W10,14,14
TRX003481,2024-12-20,P0034,W10,47,47
TRX003482,2024-02-10,P0032,W07,30,30
TRX003483,2024-08-30,P0006,W03,46,46
TRX003484,2025-10-17,P0033,W10,24,24
TRX003485,2024-02-26,P0008,W03,42,42
TRX003486,2024-12-12,P0050,W05,13,13
TRX003487,2023-09-04,P0036,W05,33,33
TRX003488,2023-03-13,P0005,W09,9,9
TRX003489,2023-07-04,P0005,W09,49,49
TRX003490,2023-01-06,P0047,W10,26,26
TRX003491,2025-06-24,P0010,W05,49,49
TRX003492,2024-01-22,P0040,W05,42,42
TRX003493,2024-11-29,P0007,W06,45,45
TRX003494,2025-04-06,P0012,W08,13,13
TRX003495,2023-12-15,P0030,W06,21,21
TRX003496,2023-11-04,P0025,W06,29,29
TRX003497,2023-10-14,P0028,W09,28,28
TRX003498,2025-02-04,P0043,W01,24,24
TRX003499,2024-12-25,P0013,W04,13,13
TRX003500,2025-01-31,P0047,W10,42,42
TRX003501,2024-01-18,P0049,W10,20,20
TRX003502,2024-01-23,P0022,W02,39,39
TRX003503,2024-06-08,P0018,W09,7,7
TRX003504,2024-09-30,P0027,W03,41,41
TRX003505,2025-07-26,P0008,W10,48,24
TRX003506,2023-10-03,P0006,W02,15,15
TRX003507,2024-05-14,P0011,W08,25,25
TRX003508,2024-12-17,P0029,W04,35,17
TRX003509,2023-12-03,P0041,W02,13,13
TRX003510,2025-07-20,P0005,W04,43,43
TRX003511,2024-04-25,P0007,W07,8,8
TRX003512,2025-06-29,P0022,W07,21,21
TRX003513,2023-04-19,P0047,W01,6,6
TRX003514,2023-11-24,P0004,W01,10,10
TRX003515,2023-11-11,P0032,W03,49,49
TRX003516,2024-11-29,P0019,W02,41,41
TRX003517,2025-02-19,P0045,W03,21,21
TRX003518,2023-06-05,P0033,W04,14,14
TRX003519,2025-06-05,P0001,W07,45,45
TRX003520,2025-10-22,P0046,W02,33,33
TRX003521,2025-01-27,P0041,W07,25,25
TRX003522,2024-12-22,P0044,W05,19,19
TRX003523,2025-07-01,P0050,W08,9,9
TRX003524,2025-05-20,P0041,W08,49,49
TRX003525,2023-01-13,P0008,W05,47,47
TRX003526,2024-08-30,P0032,W10,37,37
TRX003527,2024-05-12,P0030,W08,36,36
TRX003528,2023-08-26,P0046,W09,36,36
TRX003529,2025-02-19,P0028,W07,15,7
TRX003530,2024-08-28,P0041,W06,5,5
TRX003531,2024-10-22,P0032,W07,17,17
TRX003532,2025-04-28,P0025,W07,30,30
TRX003533,2025-07-24,P0034,W03,7,7
TRX003534,2024-09-19,P0033,W06,6,6
TRX003535,2023-05-23,P0013,W06,15,15
TRX003536,2024-12-14,P0025,W09,46,46
TRX003537,2024-04-23,P0042,W01,10,10
TRX003538,2024-07-18,P0040,W07,6,6
TRX003539,2024-04-15,P0039,W01,42,42
TRX003540,2024-01-19,P0044,W10,41,41
TRX003541,2025-07-14,P0049,W04,13,13
TRX003542,2024-02-21,P0044,W07,14,14
TRX003543,2023-11-04,P0048,W06,1,1
TRX003544,2024-10-10,P0010,W06,33,33
TRX003545,2025-10-21,P0031,W05,19,19
TRX003546,2025-01-08,P0044,W07,9,9
TRX003547,2023-05-20,P0011,W09,37,37
TRX003548,2025-08-31,P0025,W06,49,49
TRX003549,2025-10-13,P0046,W10,48,48
TRX003550,2025-08-10,P0045,W07,12,12
TRX003551,2025-06-22,P0034,W09,5,5
TRX003552,2023-03-13,P0020,W07,6,6
TRX003553,2023-04-17,P0007,W06,11,11
TRX003554,2025-06-01,P0033,W03,38,19
TRX003555,2023-05-19,P0035,W01,10,5
TRX003556,2024-09-06,P0029,W10,15,15
TRX003557,2025-05-12,P0012,W09,39,39
TRX003558,2023-09-30,P0005,W07,28,28
TRX003559,2024-02-20,P0012,W03,3,3
TRX003560,2024-05-20,P0029,W10,16,16
TRX003561,2025-01-02,P0035,W09,45,45
TRX003562,2024-02-28,P0020,W03,17,17
TRX003563,2024-01-25,P0037,W03,36,36
TRX003564,2023-12-08,P0001,W07,19,19
TRX003565,2025-08-03,P0016,W02,4,4
TRX003566,2024-09-05,P0030,W10,25,25
TRX003567,2024-05-07,P0009,W07,27,27
TRX003568,2023-07-11,P0042,W07,12,12
TRX003569,2024-05-13,P0010,W01,27,27
TRX003570,2025-04-01,P0013,W10,4,4
TRX003571,2023-08-15,P0048,W02,24,12
TRX003572,2023-05-19,P0020,W05,17,17
TRX003573,2025-05-05,P0029,W04,26,26
TRX003574,2025-03-27,P0004,W03,18,18
TRX003575,2023-04-14,P0046,W10,22,22
TRX003576,2025-05-20,P0049,W08,6,6
TRX003577,2024-10-29,P0028,W07,19,19
TRX003578,2023-09-30,P0037,W09,37,37
TRX003579,2025-10-26,P0013,W03,34,34
TRX003580,2023-07-03,P0003,W10,11,11
TRX003581,2025-11-17,P0037,W01,24,24
TRX003582,2023-10-20,P0048,W09,45,45
TRX003583,2023-06-26,P0019,W09,37,37
TRX003584,2023-02-27,P0028,W01,23,23
TRX003585,2023-11-04,P0019,W08,40,40
TRX003586,2025-09-03,P0017,W10,43,43
TRX003587,2024-11-30,P0018,W01,4,4
TRX003588,2023-03-24,P0018,W06,18,18
TRX003589,2023-09-09,P0023,W09,30,30
TRX003590,2025-03-06,P0040,W03,15,15
TRX003591,2025-06-15,P0050,W06,37,37
TRX003592,2023-07-29,P0009,W03,23,23
TRX003593,2025-03-26,P0029,W05,12,12
TRX003594,2024-08-31,P0042,W07,4,4
TRX003595,2024-03-22,P0029,W10,4,4
TRX003596,2024-04-04,P0002,W04,41,41
TRX003597,2025-08-25,P0017,W04,41,41
TRX003598,2024-04-16,P0045,W07,14,7
TRX003599,2024-01-05,P0031,W05,8,4
TRX003600,2025-06-18,P0028,W01,23,23
TRX003601,2025-07-11,P0043,W10,1,1
TRX003602,2023-05-17,P0048,W02,11,11
TRX003603,2024-01-02,P0039,W06,27,27
TRX003604,2025-06-30,P0030,W09,4,4
TRX003605,2023-07-03,P0035,W07,29,29
TRX003606,2024-04-16,P0048,W04,17,17
TRX003607,2024-10-15,P0020,W02,49,49
TRX003608,2025-01-18,P0016,W04,19,19
TRX003609,2024-06-20,P0034,W05,45,45
TRX003610,2025-03-12,P0014,W02,49,49
TRX003611,2025-07-08,P0026,W01,24,24
TRX003612,2024-05-24,P0020,W04,44,44
TRX003613,2024-09-21,P0042,W06,46,46
TRX003614,2025-09-28,P0024,W01,41,41
TRX003615,2025-07-04,P0043,W01,44,44
TRX003616,2025-10-30,P0018,W09,32,32
TRX003617,2023-06-01,P0043,W05,31,31
TRX003618,2025-10-25,P0009,W02,49,49
TRX003619,2024-04-08,P0019,W02,16,16
TRX003620,2023-09-28,P0020,W04,32,32
TRX003621,2024-04-04,P0042,W02,44,44
TRX003622,2023-04-15,P0030,W04,42,42
TRX003623,2023-06-11,P0026,W06,34,34
TRX003624,2023-12-17,P0031,W07,35,35
TRX003625,2024-03-09,P0035,W06,37,37
TRX003626,2025-05-01,P0003,W04,16,16
TRX003627,2023-05-20,P0040,W10,21,21
TRX003628,2023-03-28,P0029,W03,13,13
TRX003629,2023-07-02,P0006,W04,18,18
TRX003630,2024-01-03,P0001,W05,2,2
TRX003631,2023-05-09,P0024,W04,33,16
TRX003632,2024-10-31,P0038,W03,41,41
TRX003633,2023-05-29,P0034,W01,18,18
TRX003634,2025-09-11,P0007,W03,28,14
TRX003635,2025-05-01,P0011,W05,37,37
TRX003636,2024-09-19,P0011,W06,35,35
TRX003637,2024-03-21,P0036,W04,37,37
TRX003638,2025-06-02,P0020,W01,12,12
TRX003639,2023-10-21,P0016,W10,40,40
TRX003640,2023-09-07,P0005,W07,8,8
TRX003641,2025-05-27,P0024,W09,25,25
TRX003642,2025-08-05,P0030,W06,7,7
TRX003643,2025-09-01,P0030,W06,2,2
TRX003644,2025-11-14,P0039,W09,33,33
TRX003645,2025-02-27,P0048,W04,33,33
TRX003646,2025-09-10,P0047,W05,40,40
TRX003647,2025-06-07,P0037,W05,49,49
TRX003648,2025-06-08,P0033,W05,23,23
TRX003649,2023-03-11,P0020,W08,5,5
TRX003650,2024-09-16,P0022,W01,14,14
TRX003651,2025-05-24,P0041,W10,8,4
TRX003652,2024-04-15,P0021,W10,20,20
TRX003653,2023-04-01,P0037,W03,18,18
TRX003654,2024-06-13,P0027,W08,23,23
TRX003655,2024-10-22,P0038,W09,29,29
TRX003656,2025-01-08,P0035,W02,7,7
TRX003657,2024-12-26,P0038,W04,24,24
TRX003658,2025-05-21,P0040,W08,46,46
TRX003659,2023-07-11,P0006,W05,25,25
TRX003660,2023-05-18,P0032,W01,14,14
TRX003661,2023-12-11,P0016,W06,38,38
TRX003662,2025-10-05,P0028,W09,3,3
TRX003663,2024-05-17,P0016,W09,46,46
TRX003664,2023-07-22,P0027,W01,14,14
TRX003665,2024-07-26,P0003,W04,3,1
TRX003666,2023-07-11,P0049,W01,42,42
TRX003667,2023-01-05,P0021,W07,9,9
TRX003668,2023-11-07,P0038,W03,7,7
TRX003669,2024-07-02,P0038,W02,26,26
TRX003670,2023-02-25,P0030,W08,7,7
TRX003671,2024-03-18,P0022,W09,7,7
TRX003672,2025-05-19,P0019,W07,44,44
TRX003673,2024-08-07,P0031,W06,36,36
TRX003674,2025-01-21,P0020,W10,13,13
TRX003675,2023-12-26,P0047,W06,3,3
TRX003676,2025-03-29,P0019,W09,20,20
TRX003677,2023-01-30,P0002,W05,9,9
TRX003678,2023-04-18,P0040,W05,22,22
TRX003679,2025-04-23,P0039,W02,45,45
TRX003680,2024-12-17,P0027,W06,33,33
TRX003681,2025-06-09,P0008,W06,23,23
TRX003682,2025-08-17,P0045,W06,23,23
TRX003683,2025-06-11,P0027,W04,38,38
TRX003684,2025-01-01,P0015,W07,26,13
TRX003685,2024-08-28,P0012,W09,32,32
TRX003686,2024-04-01,P0047,W01,28,28
TRX003687,2024-09-06,P0014,W03,30,30
TRX003688,2024-11-28,P0007,W10,40,40
TRX003689,2024-11-04,P0017,W09,17,17
TRX003690,2024-06-26,P0026,W05,18,18
TRX003691,2025-05-06,P0037,W06,25,25
TRX003692,2025-06-15,P0020,W08,4,4
TRX003693,2023-10-05,P0010,W09,26,26
TRX003694,2024-07-05,P0019,W08,31,31
TRX003695,2023-04-21,P0018,W03,12,12
TRX003696,2024-01-20,P0030,W10,48,48
TRX003697,2025-01-30,P0030,W01,18,18
TRX003698,2024-11-24,P0025,W05,10,10
TRX003699,2024-02-09,P0024,W07,36,36
TRX003700,2023-01-22,P0010,W02,2,2
TRX003701,2024-11-08,P0002,W01,25,25
TRX003702,2024-09-02,P0038,W04,47,47
TRX003703,2023-01-08,P0032,W03,9,9
TRX003704,2024-12-02,P0035,W04,47,47
TRX003705,2024-06-12,P0037,W01,32,32
TRX003706,2024-08-24,P0007,W02,5,5
TRX003707,2024-10-18,P0007,W01,3,3
TRX003708,2023-06-15,P0027,W03,17,17
TRX003709,2025-04-28,P0010,W04,13,13
TRX003710,2024-05-10,P0033,W01,3,3
TRX003711,2024-08-12,P0043,W06,28,28
TRX003712,2024-03-04,P0007,W02,4,4
TRX003713,2025-02-12,P0006,W10,18,18
TRX003714,2023-06-12,P0006,W05,35,35
TRX003715,2024-01-01,P0013,W08,14,7
TRX003716,2023-03-13,P0048,W04,16,16
TRX003717,2024-10-16,P0013,W05,12,12
TRX003718,2023-09-26,P0002,W09,11,11
TRX003719,2024-02-19,P0019,W02,2,2
TRX003720,2025-10-12,P0019,W02,33,33
TRX003721,2024-11-05,P0050,W06,13,13
TRX003722,2023-01-06,P0038,W06,30,30
TRX003723,2025-09-08,P0002,W03,26,26
TRX003724,2024-07-23,P0026,W09,18,18
TRX003725,2024-02-11,P0006,W01,13,13
TRX003726,2023-01-26,P0020,W03,4,4
TRX003727,2025-10-25,P0023,W08,33,33
TRX003728,2025-09-12,P0015,W08,15,15
TRX003729,2024-01-25,P0006,W04,17,17
TRX003730,2024-12-10,P0028,W08,6,6
TRX003731,2024-07-24,P0035,W10,5,5
TRX003732,2025-01-23,P0011,W08,33,33
TRX003733,2023-05-26,P0008,W01,16,16
TRX003734,2025-02-23,P0050,W03,46,46
TRX003735,2024-06-09,P0049,W01,24,24
TRX003736,2023-01-13,P0024,W02,5,5
TRX003737,2025-06-21,P0021,W04,3,3
TRX003738,2024-01-19,P0049,W03,35,17
TRX003739,2024-07-09,P0036,W06,27,27
TRX003740,2025-06-05,P0007,W05,12,12
TRX003741,2023-01-19,P0005,W05,41,41
TRX003742,2024-07-28,P0029,W10,25,25
TRX003743,2025-01-20,P0016,W07,17,17
TRX003744,2025-09-30,P0006,W07,49,49
TRX003745,2024-02-23,P0014,W09,20,10
TRX003746,2024-02-23,P0002,W08,28,28
TRX003747,2023-05-02,P0025,W03,35,35
TRX003748,2024-03-07,P0031,W02,15,15
TRX003749,2023-02-13,P0050,W01,33,33
TRX003750,2024-01-16,P0050,W10,3,3
TRX003751,2023-05-25,P0013,W06,7,7
TRX003752,2023-12-29,P0018,W04,10,10
TRX003753,2023-12-21,P0017,W03,41,41
TRX003754,2025-03-10,P0045,W02,26,26
TRX003755,2025-04-05,P0028,W02,41,41
TRX003756,2024-02-02,P0012,W04,40,40
TRX003757,2025-05-29,P0035,W01,6,6
TRX003758,2024-04-07,P0022,W06,33,33
TRX003759,2025-03-18,P0039,W10,16,8
TRX003760,2023-07-06,P0001,W05,24,24
TRX003761,2025-01-01,P0037,W10,30,30
TRX003762,2024-03-04,P0021,W09,10,10
TRX003763,2025-05-07,P0001,W02,11,11
TRX003764,2023-08-25,P0004,W09,44,44
TRX003765,2025-02-09,P0032,W09,22,22
TRX003766,2025-01-27,P0001,W10,3,3
TRX003767,2023-05-16,P0013,W09,38,19
TRX003768,2025-03-02,P0046,W10,40,40
TRX003769,2023-06-20,P0047,W10,23,23
TRX003770,2023-06-08,P0017,W04,45,45
TRX003771,2023-07-20,P0012,W05,19,9
TRX003772,2025-08-19,P0007,W08,40,40
TRX003773,2024-08-05,P0003,W08,13,13
TRX003774,2025-05-25,P0050,W01,36,36
TRX003775,2024-01-06,P0026,W10,3,3
TRX003776,2023-04-13,P0031,W01,22,22
TRX003777,2025-09-28,P0036,W10,25,25
TRX003778,2025-09-02,P0026,W06,20,20
