transaction_id,date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled,year,month,quarter,day_of_week,week_of_year,unit_price,unit_cost,category,revenue,cost,profit,stockout_flag,fulfillment_rate
TRX001592,2024-05-24,P0045,W06,7,7,2024,5,2,Friday,21,88.01,56.75,Furniture,616.07,397.25,218.82000000000005,0,1.0
TRX001593,2024-06-29,P0047,W08,30,30,2024,6,2,Saturday,26,721.03,337.73,Furniture,21630.9,10131.9,11498.999999999996,0,1.0
TRX001594,2024-09-15,P0016,W05,41,41,2024,9,3,Sunday,37,898.94,464.06,Furniture,36856.54,19026.46,17830.08,0,1.0
TRX001595,2024-08-16,P0004,W03,24,24,2024,8,3,Friday,33,667.66,418.27,Industrial,16023.84,10038.48,5985.360000000001,0,1.0
TRX001596,2025-01-13,P0012,W06,10,5,2025,1,1,Monday,3,33.95,25.34,Apparel,169.75,126.7,43.05,1,0.5
TRX001597,2024-07-07,P0049,W08,45,45,2024,7,3,Sunday,27,452.59,299.74,Furniture,20366.55,13488.3,6878.249999999998,0,1.0
TRX001598,2023-01-21,P0033,W10,38,38,2023,1,1,Saturday,3,344.13,203.49,Food,13076.94,7732.620000000001,5344.32,0,1.0
TRX001599,2024-07-07,P0022,W03,36,36,2024,7,3,Sunday,27,674.12,423.82,Industrial,24268.32,15257.52,9010.8,0,1.0
TRX001600,2024-02-01,P0018,W05,17,17,2024,2,1,Thursday,5,333.79,170.0,Industrial,5674.43,2890.0,2784.4300000000003,0,1.0
TRX001601,2024-09-16,P0048,W09,21,21,2024,9,3,Monday,38,529.42,336.3,Industrial,11117.82,7062.3,4055.52,0,1.0
TRX001602,2023-04-15,P0033,W10,46,46,2023,4,2,Saturday,15,344.13,203.49,Food,15829.98,9360.54,6469.439999999999,0,1.0
TRX001603,2023-07-11,P0027,W10,3,3,2023,7,3,Tuesday,28,700.9,307.45,Apparel,2102.7,922.35,1180.35,0,1.0
TRX001604,2023-01-17,P0042,W03,1,1,2023,1,1,Tuesday,3,1056.57,458.33,Electronics,1056.57,458.33,598.24,0,1.0
TRX001605,2024-01-28,P0019,W02,18,18,2024,1,1,Sunday,4,582.29,289.52,Electronics,10481.22,5211.36,5269.86,0,1.0
TRX001606,2024-02-29,P0048,W08,2,2,2024,2,1,Thursday,9,529.42,336.3,Industrial,1058.84,672.6,386.2399999999999,0,1.0
TRX001607,2023-05-09,P0014,W07,40,40,2023,5,2,Tuesday,19,474.86,230.38,Furniture,18994.4,9215.2,9779.2,0,1.0
TRX001608,2024-07-25,P0025,W09,48,48,2024,7,3,Thursday,30,737.86,297.51,Electronics,35417.28,14280.48,21136.8,0,1.0
TRX001609,2023-01-29,P0034,W04,4,4,2023,1,1,Sunday,4,240.6,153.81,Electronics,962.4,615.24,347.16,0,1.0
TRX001610,2025-10-30,P0024,W03,32,32,2025,10,4,Thursday,44,511.67,274.45,Electronics,16373.44,8782.4,7591.040000000001,0,1.0
TRX001611,2023-08-30,P0038,W10,19,19,2023,8,3,Wednesday,35,562.19,397.19,Industrial,10681.61,7546.61,3135.000000000001,0,1.0
TRX001612,2023-08-20,P0023,W05,20,20,2023,8,3,Sunday,33,851.61,376.19,Food,17032.2,7523.8,9508.4,0,1.0
TRX001613,2025-02-27,P0005,W01,42,42,2025,2,1,Thursday,9,202.77,94.95,Industrial,8516.34,3987.9,4528.4400000000005,0,1.0
TRX001614,2024-12-15,P0044,W05,49,49,2024,12,4,Sunday,50,502.42,230.23,Furniture,24618.58,11281.27,13337.310000000003,0,1.0
TRX001615,2025-01-28,P0036,W03,49,49,2025,1,1,Tuesday,5,244.02,107.43,Industrial,11956.98,5264.070000000001,6692.910000000001,0,1.0
TRX001616,2025-03-12,P0024,W01,7,7,2025,3,1,Wednesday,11,511.67,274.45,Electronics,3581.69,1921.15,1660.5400000000002,0,1.0
TRX001617,2025-02-14,P0036,W03,9,9,2025,2,1,Friday,7,244.02,107.43,Industrial,2196.1800000000003,966.87,1229.3100000000002,0,1.0
TRX001618,2024-12-26,P0005,W05,7,7,2024,12,4,Thursday,52,202.77,94.95,Industrial,1419.39,664.65,754.7400000000001,0,1.0
TRX001619,2023-07-19,P0039,W05,27,27,2023,7,3,Wednesday,29,745.39,306.92,Electronics,20125.53,8286.84,11838.69,0,1.0
TRX001620,2025-08-02,P0006,W10,21,21,2025,8,3,Saturday,31,434.44,201.62,Furniture,9123.24,4234.02,4889.219999999999,0,1.0
TRX001621,2023-03-20,P0045,W08,35,35,2023,3,1,Monday,12,88.01,56.75,Furniture,3080.3500000000004,1986.25,1094.1000000000004,0,1.0
TRX001622,2025-08-13,P0036,W01,24,24,2025,8,3,Wednesday,33,244.02,107.43,Industrial,5856.4800000000005,2578.32,3278.1600000000003,0,1.0
TRX001623,2025-05-05,P0045,W07,32,32,2025,5,2,Monday,19,88.01,56.75,Furniture,2816.32,1816.0,1000.3200000000002,0,1.0
TRX001624,2024-04-11,P0004,W05,12,12,2024,4,2,Thursday,15,667.66,418.27,Industrial,8011.92,5019.24,2992.6800000000003,0,1.0
TRX001625,2024-08-03,P0010,W03,23,23,2024,8,3,Saturday,31,276.59,111.89,Industrial,6361.57,2573.47,3788.1,0,1.0
TRX001626,2025-07-28,P0001,W04,36,36,2025,7,3,Monday,31,228.61,128.1,Food,8229.960000000001,4611.599999999999,3618.3600000000015,0,1.0
TRX001627,2024-03-24,P0021,W03,49,49,2024,3,1,Sunday,12,838.61,480.97,Furniture,41091.89,23567.53,17524.359999999997,0,1.0
TRX001628,2023-03-28,P0040,W08,29,29,2023,3,1,Tuesday,13,824.37,463.89,Furniture,23906.73,13452.81,10453.92,0,1.0
TRX001629,2023-04-11,P0039,W04,3,3,2023,4,2,Tuesday,15,745.39,306.92,Electronics,2236.17,920.76,1315.41,0,1.0
TRX001630,2025-10-28,P0037,W03,43,43,2025,10,4,Tuesday,44,616.15,358.56,Apparel,26494.45,15418.08,11076.37,0,1.0
TRX001631,2025-04-24,P0003,W02,8,8,2025,4,2,Thursday,17,495.69,308.9,Apparel,3965.52,2471.2,1494.3200000000002,0,1.0
TRX001632,2023-03-28,P0047,W03,34,34,2023,3,1,Tuesday,13,721.03,337.73,Furniture,24515.02,11482.82,13032.2,0,1.0
TRX001633,2023-02-12,P0031,W07,14,14,2023,2,1,Sunday,6,37.7,17.66,Apparel,527.8000000000001,247.24,280.56000000000006,0,1.0
TRX001634,2024-02-12,P0027,W06,36,36,2024,2,1,Monday,7,700.9,307.45,Apparel,25232.4,11068.2,14164.2,0,1.0
TRX001635,2024-10-25,P0017,W10,48,48,2024,10,4,Friday,43,673.13,366.36,Food,32310.24,17585.28,14724.96,0,1.0
TRX001636,2025-11-06,P0023,W05,46,46,2025,11,4,Thursday,45,851.61,376.19,Food,39174.06,17304.74,21869.32,0,1.0
TRX001637,2023-05-28,P0013,W08,32,32,2023,5,2,Sunday,21,724.58,422.72,Industrial,23186.56,13527.04,9659.52,0,1.0
TRX001638,2023-10-04,P0047,W01,7,7,2023,10,4,Wednesday,40,721.03,337.73,Furniture,5047.21,2364.11,2683.1,0,1.0
TRX001639,2023-08-20,P0027,W03,10,10,2023,8,3,Sunday,33,700.9,307.45,Apparel,7009.0,3074.5,3934.5,0,1.0
TRX001640,2024-01-01,P0020,W02,12,12,2024,1,1,Monday,1,370.5,265.21,Food,4446.0,3182.5199999999995,1263.4800000000005,0,1.0
TRX001641,2024-03-11,P0046,W02,40,40,2024,3,1,Monday,11,373.76,191.7,Electronics,14950.4,7668.0,7282.4,0,1.0
TRX001642,2024-02-03,P0013,W01,23,23,2024,2,1,Saturday,5,724.58,422.72,Industrial,16665.34,9722.56,6942.779999999999,0,1.0
TRX001643,2024-05-13,P0044,W05,11,11,2024,5,2,Monday,20,502.42,230.23,Furniture,5526.62,2532.53,2994.09,0,1.0
TRX001644,2024-06-23,P0024,W05,13,13,2024,6,2,Sunday,25,511.67,274.45,Electronics,6651.71,3567.85,3083.86,0,1.0
TRX001645,2024-07-16,P0041,W03,12,12,2024,7,3,Tuesday,29,632.17,329.03,Food,7586.039999999999,3948.36,3637.68,0,1.0
TRX001646,2024-03-17,P0003,W09,7,7,2024,3,1,Sunday,11,495.69,308.9,Apparel,3469.83,2162.3,1307.5300000000002,0,1.0
TRX001647,2025-02-11,P0043,W06,44,44,2025,2,1,Tuesday,7,900.31,426.52,Food,39613.64,18766.88,20846.76,0,1.0
TRX001648,2023-12-16,P0010,W10,10,10,2023,12,4,Saturday,50,276.59,111.89,Industrial,2765.9,1118.9,1646.9999999999995,0,1.0
TRX001649,2024-06-03,P0001,W06,7,7,2024,6,2,Monday,23,228.61,128.1,Food,1600.27,896.6999999999999,703.57,0,1.0
TRX001650,2023-05-18,P0049,W10,27,27,2023,5,2,Thursday,20,452.59,299.74,Furniture,12219.929999999998,8092.98,4126.949999999998,0,1.0
TRX001651,2025-09-18,P0013,W06,7,7,2025,9,3,Thursday,38,724.58,422.72,Industrial,5072.06,2959.04,2113.0200000000004,0,1.0
TRX001652,2024-01-03,P0014,W02,24,12,2024,1,1,Wednesday,1,474.86,230.38,Furniture,5698.32,2764.56,2933.76,1,0.5
TRX001653,2023-12-26,P0033,W10,23,23,2023,12,4,Tuesday,52,344.13,203.49,Food,7914.99,4680.27,3234.72,0,1.0
TRX001654,2025-07-09,P0002,W10,25,25,2025,7,3,Wednesday,28,475.09,344.8,Industrial,11877.25,8620.0,3257.25,0,1.0
TRX001655,2023-11-25,P0002,W08,44,44,2023,11,4,Saturday,47,475.09,344.8,Industrial,20903.96,15171.2,5732.759999999998,0,1.0
TRX001656,2025-08-19,P0039,W06,36,36,2025,8,3,Tuesday,34,745.39,306.92,Electronics,26834.04,11049.12,15784.92,0,1.0
TRX001657,2024-04-07,P0041,W03,33,33,2024,4,2,Sunday,14,632.17,329.03,Food,20861.61,10857.99,10003.619999999995,0,1.0
TRX001658,2025-08-03,P0031,W10,37,37,2025,8,3,Sunday,31,37.7,17.66,Apparel,1394.9,653.42,741.4800000000001,0,1.0
TRX001659,2025-08-20,P0004,W09,42,42,2025,8,3,Wednesday,34,667.66,418.27,Industrial,28041.72,17567.34,10474.379999999996,0,1.0
TRX001660,2025-04-15,P0034,W02,39,39,2025,4,2,Tuesday,16,240.6,153.81,Electronics,9383.4,5998.59,3384.8099999999995,0,1.0
TRX001661,2023-06-18,P0019,W07,7,7,2023,6,2,Sunday,24,582.29,289.52,Electronics,4076.03,2026.64,2049.39,0,1.0
TRX001662,2023-08-05,P0037,W03,30,30,2023,8,3,Saturday,31,616.15,358.56,Apparel,18484.5,10756.8,7727.700000000001,0,1.0
TRX001663,2024-01-13,P0009,W06,31,31,2024,1,1,Saturday,2,353.72,218.33,Apparel,10965.320000000002,6768.2300000000005,4197.090000000001,0,1.0
TRX001664,2023-04-29,P0024,W05,45,45,2023,4,2,Saturday,17,511.67,274.45,Electronics,23025.15,12350.25,10674.9,0,1.0
TRX001665,2023-07-09,P0013,W06,46,46,2023,7,3,Sunday,27,724.58,422.72,Industrial,33330.68,19445.120000000003,13885.559999999998,0,1.0
TRX001666,2025-02-05,P0044,W08,37,37,2025,2,1,Wednesday,6,502.42,230.23,Furniture,18589.54,8518.51,10071.03,0,1.0
TRX001667,2024-01-05,P0030,W03,21,21,2024,1,1,Friday,1,173.76,90.98,Food,3648.96,1910.58,1738.38,0,1.0
TRX001668,2023-05-29,P0019,W02,34,34,2023,5,2,Monday,22,582.29,289.52,Electronics,19797.86,9843.68,9954.18,0,1.0
TRX001669,2024-10-13,P0041,W08,46,23,2024,10,4,Sunday,41,632.17,329.03,Food,14539.91,7567.69,6972.22,1,0.5
TRX001670,2025-02-08,P0010,W01,21,21,2025,2,1,Saturday,6,276.59,111.89,Industrial,5808.389999999999,2349.69,3458.7,0,1.0
TRX001671,2024-01-09,P0042,W02,40,40,2024,1,1,Tuesday,2,1056.57,458.33,Electronics,42262.8,18333.2,23929.599999999995,0,1.0
TRX001672,2025-02-19,P0044,W10,20,20,2025,2,1,Wednesday,8,502.42,230.23,Furniture,10048.4,4604.599999999999,5443.8,0,1.0
TRX001673,2023-06-09,P0014,W01,34,34,2023,6,2,Friday,23,474.86,230.38,Furniture,16145.24,7832.92,8312.32,0,1.0
TRX001674,2023-12-17,P0040,W05,8,8,2023,12,4,Sunday,50,824.37,463.89,Furniture,6594.96,3711.12,2883.84,0,1.0
TRX001675,2025-06-10,P0048,W08,32,32,2025,6,2,Tuesday,24,529.42,336.3,Industrial,16941.44,10761.6,6179.839999999998,0,1.0
TRX001676,2024-06-06,P0049,W02,30,30,2024,6,2,Thursday,23,452.59,299.74,Furniture,13577.7,8992.2,4585.499999999998,0,1.0
TRX001677,2024-06-05,P0020,W04,29,29,2024,6,2,Wednesday,23,370.5,265.21,Food,10744.5,7691.089999999999,3053.4100000000008,0,1.0
TRX001678,2025-02-21,P0004,W04,5,5,2025,2,1,Friday,8,667.66,418.27,Industrial,3338.3,2091.35,1246.9499999999998,0,1.0
TRX001679,2023-09-30,P0038,W07,30,30,2023,9,3,Saturday,39,562.19,397.19,Industrial,16865.7,11915.7,4950.0,0,1.0
TRX001680,2025-07-24,P0044,W01,12,12,2025,7,3,Thursday,30,502.42,230.23,Furniture,6029.04,2762.76,3266.28,0,1.0
TRX001681,2023-07-02,P0050,W09,39,39,2023,7,3,Sunday,26,358.43,144.61,Food,13978.77,5639.790000000001,8338.98,0,1.0
TRX001682,2024-05-02,P0039,W03,27,27,2024,5,2,Thursday,18,745.39,306.92,Electronics,20125.53,8286.84,11838.69,0,1.0
TRX001683,2025-04-25,P0005,W06,13,13,2025,4,2,Friday,17,202.77,94.95,Industrial,2636.01,1234.35,1401.66,0,1.0
TRX001684,2023-05-04,P0042,W10,47,47,2023,5,2,Thursday,18,1056.57,458.33,Electronics,49658.78999999999,21541.51,28117.279999999995,0,1.0
TRX001685,2025-09-11,P0032,W05,10,10,2025,9,3,Thursday,37,506.71,217.47,Food,5067.099999999999,2174.7,2892.4,0,1.0
TRX001686,2025-02-28,P0006,W04,36,36,2025,2,1,Friday,9,434.44,201.62,Furniture,15639.84,7258.32,8381.52,0,1.0
TRX001687,2024-02-18,P0014,W09,31,31,2024,2,1,Sunday,7,474.86,230.38,Furniture,14720.66,7141.78,7578.88,0,1.0
TRX001688,2024-11-16,P0006,W09,16,16,2024,11,4,Saturday,46,434.44,201.62,Furniture,6951.04,3225.92,3725.12,0,1.0
TRX001689,2023-04-23,P0014,W01,39,39,2023,4,2,Sunday,16,474.86,230.38,Furniture,18519.54,8984.82,9534.72,0,1.0
TRX001690,2025-06-06,P0012,W07,45,45,2025,6,2,Friday,23,33.95,25.34,Apparel,1527.7500000000002,1140.3,387.4500000000003,0,1.0
TRX001691,2023-05-02,P0027,W10,36,36,2023,5,2,Tuesday,18,700.9,307.45,Apparel,25232.4,11068.2,14164.2,0,1.0
TRX001692,2023-02-08,P0026,W09,26,26,2023,2,1,Wednesday,6,859.02,482.98,Apparel,22334.52,12557.48,9777.04,0,1.0
TRX001693,2024-05-11,P0012,W05,44,44,2024,5,2,Saturday,19,33.95,25.34,Apparel,1493.8000000000002,1114.96,378.84000000000015,0,1.0
TRX001694,2025-02-18,P0008,W01,20,20,2025,2,1,Tuesday,8,949.29,380.13,Apparel,18985.8,7602.6,11383.2,0,1.0
TRX001695,2025-07-31,P0010,W08,34,17,2025,7,3,Thursday,31,276.59,111.89,Industrial,4702.03,1902.13,2799.9,1,0.5
TRX001696,2023-05-29,P0016,W05,37,37,2023,5,2,Monday,22,898.94,464.06,Furniture,33260.78,17170.22,16090.559999999998,0,1.0
TRX001697,2025-10-18,P0026,W06,8,8,2025,10,4,Saturday,42,859.02,482.98,Apparel,6872.16,3863.84,3008.32,0,1.0
TRX001698,2024-10-22,P0008,W07,4,4,2024,10,4,Tuesday,43,949.29,380.13,Apparel,3797.16,1520.52,2276.64,0,1.0
TRX001699,2023-10-29,P0041,W10,29,29,2023,10,4,Sunday,43,632.17,329.03,Food,18332.93,9541.87,8791.060000000001,0,1.0
TRX001700,2023-08-26,P0045,W07,31,31,2023,8,3,Saturday,34,88.01,56.75,Furniture,2728.31,1759.25,969.06,0,1.0
TRX001701,2024-10-08,P0029,W07,2,1,2024,10,4,Tuesday,41,229.79,155.17,Food,229.79,155.17,74.62,1,0.5
TRX001702,2024-10-24,P0020,W01,25,25,2024,10,4,Thursday,43,370.5,265.21,Food,9262.5,6630.249999999999,2632.250000000001,0,1.0
TRX001703,2023-08-24,P0017,W07,38,38,2023,8,3,Thursday,34,673.13,366.36,Food,25578.94,13921.68,11657.259999999998,0,1.0
TRX001704,2023-07-22,P0019,W03,3,3,2023,7,3,Saturday,29,582.29,289.52,Electronics,1746.87,868.56,878.31,0,1.0
TRX001705,2023-09-13,P0017,W05,46,46,2023,9,3,Wednesday,37,673.13,366.36,Food,30963.98,16852.56,14111.419999999998,0,1.0
TRX001706,2024-08-20,P0039,W10,42,42,2024,8,3,Tuesday,34,745.39,306.92,Electronics,31306.38,12890.64,18415.74,0,1.0
TRX001707,2024-10-23,P0001,W05,43,43,2024,10,4,Wednesday,43,228.61,128.1,Food,9830.23,5508.3,4321.930000000001,0,1.0
TRX001708,2023-08-23,P0029,W08,5,5,2023,8,3,Wednesday,34,229.79,155.17,Food,1148.95,775.8499999999999,373.10000000000014,0,1.0
TRX001709,2024-06-17,P0014,W07,22,11,2024,6,2,Monday,25,474.86,230.38,Furniture,5223.46,2534.18,2689.28,1,0.5
TRX001710,2025-05-09,P0017,W07,16,16,2025,5,2,Friday,19,673.13,366.36,Food,10770.08,5861.76,4908.32,0,1.0
TRX001711,2025-02-08,P0013,W06,9,9,2025,2,1,Saturday,6,724.58,422.72,Industrial,6521.22,3804.480000000001,2716.74,0,1.0
TRX001712,2024-06-24,P0029,W07,48,48,2024,6,2,Monday,26,229.79,155.17,Food,11029.92,7448.16,3581.76,0,1.0
TRX001713,2023-08-01,P0034,W07,9,9,2023,8,3,Tuesday,31,240.6,153.81,Electronics,2165.4,1384.29,781.1100000000001,0,1.0
TRX001714,2024-04-07,P0027,W05,49,49,2024,4,2,Sunday,14,700.9,307.45,Apparel,34344.1,15065.05,19279.05,0,1.0
TRX001715,2024-03-11,P0046,W05,12,12,2024,3,1,Monday,11,373.76,191.7,Electronics,4485.12,2300.4,2184.7200000000003,0,1.0
TRX001716,2023-10-10,P0033,W04,47,47,2023,10,4,Tuesday,41,344.13,203.49,Food,16174.11,9564.03,6610.08,0,1.0
TRX001717,2023-03-29,P0029,W04,42,42,2023,3,1,Wednesday,13,229.79,155.17,Food,9651.18,6517.139999999999,3134.040000000001,0,1.0
TRX001718,2024-04-05,P0037,W05,4,2,2024,4,2,Friday,14,616.15,358.56,Apparel,1232.3,717.12,515.18,1,0.5
TRX001719,2023-10-05,P0039,W10,49,49,2023,10,4,Thursday,40,745.39,306.92,Electronics,36524.11,15039.08,21485.03,0,1.0
TRX001720,2024-02-25,P0019,W09,18,18,2024,2,1,Sunday,8,582.29,289.52,Electronics,10481.22,5211.36,5269.86,0,1.0
TRX001721,2024-11-26,P0046,W06,18,18,2024,11,4,Tuesday,48,373.76,191.7,Electronics,6727.68,3450.6,3277.0800000000004,0,1.0
TRX001722,2024-05-29,P0024,W08,42,42,2024,5,2,Wednesday,22,511.67,274.45,Electronics,21490.14,11526.9,9963.24,0,1.0
TRX001723,2024-12-03,P0014,W09,43,43,2024,12,4,Tuesday,49,474.86,230.38,Furniture,20418.98,9906.34,10512.64,0,1.0
TRX001724,2023-01-19,P0047,W04,33,33,2023,1,1,Thursday,3,721.03,337.73,Furniture,23793.99,11145.09,12648.899999999998,0,1.0
TRX001725,2023-01-23,P0037,W07,42,42,2023,1,1,Monday,4,616.15,358.56,Apparel,25878.3,15059.52,10818.78,0,1.0
TRX001726,2024-02-17,P0005,W05,3,3,2024,2,1,Saturday,7,202.77,94.95,Industrial,608.3100000000001,284.85,323.46000000000004,0,1.0
TRX001727,2025-11-19,P0024,W04,38,19,2025,11,4,Wednesday,47,511.67,274.45,Electronics,9721.73,5214.55,4507.179999999999,1,0.5
TRX001728,2023-04-18,P0034,W07,17,17,2023,4,2,Tuesday,16,240.6,153.81,Electronics,4090.2,2614.77,1475.4299999999998,0,1.0
TRX001729,2023-05-16,P0050,W03,12,12,2023,5,2,Tuesday,20,358.43,144.61,Food,4301.16,1735.3200000000002,2565.84,0,1.0
TRX001730,2023-12-28,P0031,W01,11,11,2023,12,4,Thursday,52,37.7,17.66,Apparel,414.7000000000001,194.26,220.44000000000003,0,1.0
TRX001731,2023-05-09,P0030,W07,17,17,2023,5,2,Tuesday,19,173.76,90.98,Food,2953.92,1546.66,1407.26,0,1.0
TRX001732,2024-05-29,P0009,W09,35,35,2024,5,2,Wednesday,22,353.72,218.33,Apparel,12380.2,7641.55,4738.650000000001,0,1.0
TRX001733,2024-03-24,P0027,W02,41,41,2024,3,1,Sunday,12,700.9,307.45,Apparel,28736.9,12605.45,16131.45,0,1.0
TRX001734,2025-05-23,P0028,W07,6,6,2025,5,2,Friday,21,327.95,145.24,Furniture,1967.7,871.44,1096.2599999999998,0,1.0
TRX001735,2024-04-17,P0042,W10,35,35,2024,4,2,Wednesday,16,1056.57,458.33,Electronics,36979.95,16041.55,20938.4,0,1.0
TRX001736,2025-10-30,P0026,W02,6,6,2025,10,4,Thursday,44,859.02,482.98,Apparel,5154.12,2897.88,2256.24,0,1.0
TRX001737,2023-10-29,P0018,W03,32,32,2023,10,4,Sunday,43,333.79,170.0,Industrial,10681.28,5440.0,5241.280000000001,0,1.0
TRX001738,2023-08-19,P0036,W10,11,11,2023,8,3,Saturday,33,244.02,107.43,Industrial,2684.2200000000003,1181.73,1502.4900000000002,0,1.0
TRX001739,2025-07-11,P0008,W10,43,43,2025,7,3,Friday,28,949.29,380.13,Apparel,40819.47,16345.59,24473.88,0,1.0
TRX001740,2025-07-25,P0018,W03,39,39,2025,7,3,Friday,30,333.79,170.0,Industrial,13017.81,6630.0,6387.810000000001,0,1.0
TRX001741,2023-04-22,P0020,W04,13,13,2023,4,2,Saturday,16,370.5,265.21,Food,4816.5,3447.73,1368.7700000000004,0,1.0
TRX001742,2025-11-02,P0032,W06,13,13,2025,11,4,Sunday,44,506.71,217.47,Food,6587.23,2827.11,3760.12,0,1.0
TRX001743,2024-05-14,P0029,W03,39,39,2024,5,2,Tuesday,20,229.79,155.17,Food,8961.81,6051.629999999999,2910.1800000000003,0,1.0
TRX001744,2025-07-20,P0049,W09,46,46,2025,7,3,Sunday,29,452.59,299.74,Furniture,20819.14,13788.04,7031.099999999999,0,1.0
TRX001745,2024-08-20,P0048,W02,34,34,2024,8,3,Tuesday,34,529.42,336.3,Industrial,18000.28,11434.2,6566.079999999998,0,1.0
TRX001746,2023-08-22,P0018,W07,3,3,2023,8,3,Tuesday,34,333.79,170.0,Industrial,1001.37,510.0,491.3700000000001,0,1.0
TRX001747,2024-08-24,P0007,W06,32,32,2024,8,3,Saturday,34,146.74,99.3,Apparel,4695.68,3177.6,1518.0800000000004,0,1.0
TRX001748,2023-11-10,P0001,W02,4,4,2023,11,4,Friday,45,228.61,128.1,Food,914.44,512.4,402.0400000000001,0,1.0
TRX001749,2024-07-19,P0028,W03,40,20,2024,7,3,Friday,29,327.95,145.24,Furniture,6559.0,2904.8,3654.2,1,0.5
TRX001750,2025-11-01,P0033,W06,1,1,2025,11,4,Saturday,44,344.13,203.49,Food,344.13,203.49,140.64,0,1.0
TRX001751,2023-07-28,P0050,W10,9,9,2023,7,3,Friday,30,358.43,144.61,Food,3225.87,1301.4900000000002,1924.38,0,1.0
TRX001752,2025-11-03,P0004,W04,49,49,2025,11,4,Monday,45,667.66,418.27,Industrial,32715.34,20495.23,12220.11,0,1.0
TRX001753,2025-11-09,P0020,W01,7,7,2025,11,4,Sunday,45,370.5,265.21,Food,2593.5,1856.47,737.0300000000002,0,1.0
TRX001754,2024-08-09,P0036,W01,27,27,2024,8,3,Friday,32,244.02,107.43,Industrial,6588.54,2900.61,3687.93,0,1.0
TRX001755,2025-10-11,P0031,W03,3,3,2025,10,4,Saturday,41,37.7,17.66,Apparel,113.1,52.98,60.120000000000005,0,1.0
TRX001756,2024-11-28,P0038,W08,22,22,2024,11,4,Thursday,48,562.19,397.19,Industrial,12368.18,8738.18,3630.0,0,1.0
TRX001757,2023-05-12,P0028,W04,16,16,2023,5,2,Friday,19,327.95,145.24,Furniture,5247.2,2323.84,2923.36,0,1.0
TRX001758,2025-11-09,P0003,W01,8,8,2025,11,4,Sunday,45,495.69,308.9,Apparel,3965.52,2471.2,1494.3200000000002,0,1.0
TRX001759,2024-06-19,P0006,W08,5,5,2024,6,2,Wednesday,25,434.44,201.62,Furniture,2172.2,1008.1,1164.1,0,1.0
TRX001760,2025-10-10,P0045,W10,49,49,2025,10,4,Friday,41,88.01,56.75,Furniture,4312.490000000001,2780.75,1531.7400000000007,0,1.0
TRX001761,2023-08-15,P0023,W06,30,30,2023,8,3,Tuesday,33,851.61,376.19,Food,25548.3,11285.7,14262.6,0,1.0
TRX001762,2025-04-01,P0007,W01,28,28,2025,4,2,Tuesday,14,146.74,99.3,Apparel,4108.72,2780.4,1328.3200000000002,0,1.0
TRX001763,2025-05-20,P0036,W10,27,27,2025,5,2,Tuesday,21,244.02,107.43,Industrial,6588.54,2900.61,3687.93,0,1.0
TRX001764,2024-02-09,P0001,W10,22,22,2024,2,1,Friday,6,228.61,128.1,Food,5029.42,2818.2,2211.2200000000003,0,1.0
TRX001765,2023-07-21,P0006,W06,30,30,2023,7,3,Friday,29,434.44,201.62,Furniture,13033.2,6048.6,6984.6,0,1.0
TRX001766,2023-02-07,P0024,W01,37,37,2023,2,1,Tuesday,6,511.67,274.45,Electronics,18931.79,10154.65,8777.140000000001,0,1.0
TRX001767,2025-07-30,P0037,W10,7,7,2025,7,3,Wednesday,31,616.15,358.56,Apparel,4313.05,2509.92,1803.13,0,1.0
TRX001768,2023-07-07,P0045,W10,30,30,2023,7,3,Friday,27,88.01,56.75,Furniture,2640.3,1702.5,937.8000000000002,0,1.0
TRX001769,2025-07-29,P0036,W03,13,13,2025,7,3,Tuesday,31,244.02,107.43,Industrial,3172.26,1396.59,1775.67,0,1.0
TRX001770,2025-11-09,P0024,W02,22,22,2025,11,4,Sunday,45,511.67,274.45,Electronics,11256.74,6037.9,5218.84,0,1.0
TRX001771,2023-09-30,P0038,W04,11,11,2023,9,3,Saturday,39,562.19,397.19,Industrial,6184.09,4369.09,1815.0,0,1.0
TRX001772,2024-08-05,P0045,W02,5,5,2024,8,3,Monday,32,88.01,56.75,Furniture,440.05,283.75,156.3,0,1.0
TRX001773,2024-05-30,P0029,W05,22,22,2024,5,2,Thursday,22,229.79,155.17,Food,5055.38,3413.74,1641.6400000000003,0,1.0
TRX001774,2024-06-09,P0037,W04,15,15,2024,6,2,Sunday,23,616.15,358.56,Apparel,9242.25,5378.4,3863.85,0,1.0
TRX001775,2023-12-02,P0045,W06,39,39,2023,12,4,Saturday,48,88.01,56.75,Furniture,3432.3900000000003,2213.25,1219.1400000000003,0,1.0
TRX001776,2024-11-28,P0032,W07,37,37,2024,11,4,Thursday,48,506.71,217.47,Food,18748.27,8046.39,10701.88,0,1.0
TRX001777,2024-05-14,P0025,W02,31,31,2024,5,2,Tuesday,20,737.86,297.51,Electronics,22873.66,9222.81,13650.85,0,1.0
TRX001778,2025-06-18,P0010,W02,29,29,2025,6,2,Wednesday,25,276.59,111.89,Industrial,8021.11,3244.81,4776.299999999999,0,1.0
TRX001779,2025-02-04,P0035,W08,39,39,2025,2,1,Tuesday,6,36.39,16.9,Apparel,1419.21,659.0999999999999,760.1100000000001,0,1.0
