order_id,order_date,supplier_id,product_id,qty_ordered,delivery_days_actual,supplier_name,country,reliability_score,lead_time_days,expected_delivery_days,delay_days,is_delayed,unit_cost,order_value
PO00872,2024-11-04,S003,P0024,146,9,Supplier_C,USA,0.7,13,13,-4,0,274.45,40069.7
PO00873,2023-10-13,S004,P0037,171,15,Supplier_D,China,0.73,3,3,12,1,358.56,61313.76
PO00874,2023-06-16,S015,P0043,252,12,Supplier_O,India,0.92,10,10,2,1,426.52,107483.04
PO00875,2024-02-27,S017,P0004,431,10,Supplier_Q,India,0.95,7,7,3,1,418.27,180274.37
PO00876,2025-09-12,S013,P0008,175,7,Supplier_M,Germany,0.77,3,3,4,1,380.13,66522.75
PO00877,2024-08-28,S016,P0016,132,14,Supplier_P,USA,0.89,15,15,-1,0,464.06,61255.92
PO00878,2024-09-28,S017,P0049,273,12,Supplier_Q,India,0.95,17,17,-5,0,299.74,81829.02
PO00879,2024-02-17,S017,P0043,437,27,Supplier_Q,India,0.95,10,10,17,1,426.52,186389.24
PO00880,2025-06-28,S006,P0009,263,24,Supplier_F,India,0.7,7,7,17,1,218.33,57420.79
PO00881,2025-09-13,S005,P0041,139,22,Supplier_E,USA,0.89,9,9,13,1,329.03,45735.17
PO00882,2024-02-27,S008,P0024,203,6,Supplier_H,Japan,0.86,13,13,-7,0,274.45,55713.35
PO00883,2025-09-19,S004,P0039,487,22,Supplier_D,China,0.73,11,11,11,1,306.92,149470.04
PO00884,2024-03-03,S020,P0001,355,6,Supplier_T,India,0.73,5,5,1,1,128.1,45475.5
PO00885,2025-07-25,S003,P0003,139,17,Supplier_C,USA,0.7,5,5,12,1,308.9,42937.1
PO00886,2023-12-17,S006,P0009,190,28,Supplier_F,India,0.7,7,7,21,1,218.33,41482.700000000004
PO00887,2023-04-23,S020,P0048,448,18,Supplier_T,India,0.73,14,14,4,1,336.3,150662.4
PO00888,2025-01-10,S003,P0046,101,25,Supplier_C,USA,0.7,3,3,22,1,191.7,19361.699999999997
PO00889,2024-02-20,S019,P0047,340,17,Supplier_S,USA,0.86,12,12,5,1,337.73,114828.20000000001
PO00890,2023-01-05,S008,P0036,367,19,Supplier_H,Japan,0.86,3,3,16,1,107.43,39426.810000000005
PO00891,2024-02-05,S004,P0047,272,16,Supplier_D,China,0.73,12,12,4,1,337.73,91862.56
PO00892,2024-11-12,S001,P0011,225,16,Supplier_A,India,0.96,9,9,7,1,288.17,64838.25
PO00893,2024-08-04,S018,P0049,204,16,Supplier_R,Germany,0.89,17,17,-1,0,299.74,61146.96
PO00894,2023-06-06,S010,P0041,246,27,Supplier_J,USA,0.89,9,9,18,1,329.03,80941.37999999999
PO00895,2023-11-16,S003,P0045,210,16,Supplier_C,USA,0.7,7,7,9,1,56.75,11917.5
PO00896,2025-10-24,S012,P0003,374,27,Supplier_L,Germany,0.91,5,5,22,1,308.9,115528.59999999999
PO00897,2025-06-07,S012,P0034,317,22,Supplier_L,Germany,0.91,13,13,9,1,153.81,48757.770000000004
PO00898,2024-01-26,S005,P0035,440,28,Supplier_E,USA,0.89,9,9,19,1,16.9,7435.999999999999
PO00899,2024-08-13,S020,P0016,145,19,Supplier_T,India,0.73,15,15,4,1,464.06,67288.7
PO00900,2024-12-02,S012,P0014,441,10,Supplier_L,Germany,0.91,17,17,-7,0,230.38,101597.58
PO00901,2025-04-06,S013,P0036,392,12,Supplier_M,Germany,0.77,3,3,9,1,107.43,42112.560000000005
PO00902,2023-09-29,S003,P0003,202,17,Supplier_C,USA,0.7,5,5,12,1,308.9,62397.799999999996
PO00903,2025-06-27,S018,P0048,495,7,Supplier_R,Germany,0.89,14,14,-7,0,336.3,166468.5
PO00904,2024-10-09,S008,P0050,343,23,Supplier_H,Japan,0.86,11,11,12,1,144.61,49601.23
PO00905,2025-04-08,S007,P0006,391,23,Supplier_G,Japan,0.75,16,16,7,1,201.62,78833.42
PO00906,2025-06-17,S015,P0016,420,18,Supplier_O,India,0.92,15,15,3,1,464.06,194905.2
PO00907,2025-07-30,S017,P0040,106,29,Supplier_Q,India,0.95,5,5,24,1,463.89,49172.34
PO00908,2023-01-23,S001,P0032,290,26,Supplier_A,India,0.96,14,14,12,1,217.47,63066.3
PO00909,2025-03-08,S016,P0034,326,13,Supplier_P,USA,0.89,13,13,0,0,153.81,50142.06
PO00910,2024-12-15,S014,P0032,205,6,Supplier_N,Germany,0.79,14,14,-8,0,217.47,44581.35
PO00911,2025-07-04,S010,P0033,495,29,Supplier_J,USA,0.89,14,14,15,1,203.49,100727.55
PO00912,2024-10-18,S020,P0013,288,14,Supplier_T,India,0.73,17,17,-3,0,422.72,121743.36000000002
PO00913,2025-10-03,S004,P0028,299,23,Supplier_D,China,0.73,4,4,19,1,145.24,43426.76
PO00914,2025-05-15,S004,P0018,354,18,Supplier_D,China,0.73,19,19,-1,0,170.0,60180.0
PO00915,2023-04-19,S006,P0037,434,12,Supplier_F,India,0.7,3,3,9,1,358.56,155615.04
PO00916,2024-03-31,S015,P0024,396,23,Supplier_O,India,0.92,13,13,10,1,274.45,108682.2
PO00917,2025-04-15,S005,P0001,201,16,Supplier_E,USA,0.89,5,5,11,1,128.1,25748.1
PO00918,2025-06-26,S015,P0048,490,8,Supplier_O,India,0.92,14,14,-6,0,336.3,164787.0
PO00919,2024-12-23,S019,P0029,466,29,Supplier_S,USA,0.86,12,12,17,1,155.17,72309.22
PO00920,2025-01-01,S020,P0027,330,24,Supplier_T,India,0.73,9,9,15,1,307.45,101458.5
PO00921,2025-08-23,S019,P0014,331,10,Supplier_S,USA,0.86,17,17,-7,0,230.38,76255.78
PO00922,2023-08-21,S003,P0024,145,18,Supplier_C,USA,0.7,13,13,5,1,274.45,39795.25
PO00923,2024-01-16,S002,P0015,275,11,Supplier_B,India,0.88,12,12,-1,0,203.62,55995.5
PO00924,2024-02-08,S001,P0010,188,6,Supplier_A,India,0.96,16,16,-10,0,111.89,21035.32
PO00925,2025-06-29,S003,P0024,211,11,Supplier_C,USA,0.7,13,13,-2,0,274.45,57908.95
PO00926,2024-09-18,S019,P0016,260,8,Supplier_S,USA,0.86,15,15,-7,0,464.06,120655.6
PO00927,2025-03-15,S001,P0031,168,27,Supplier_A,India,0.96,8,8,19,1,17.66,2966.88
PO00928,2024-10-29,S016,P0029,193,23,Supplier_P,USA,0.89,12,12,11,1,155.17,29947.809999999998
PO00929,2023-09-13,S001,P0009,421,15,Supplier_A,India,0.96,7,7,8,1,218.33,91916.93000000001
PO00930,2024-06-22,S011,P0036,284,16,Supplier_K,USA,0.77,3,3,13,1,107.43,30510.120000000003
PO00931,2023-11-27,S014,P0011,335,21,Supplier_N,Germany,0.79,9,9,12,1,288.17,96536.95000000001
PO00932,2024-05-23,S019,P0019,343,15,Supplier_S,USA,0.86,6,6,9,1,289.52,99305.36
PO00933,2025-04-30,S009,P0016,333,13,Supplier_I,Germany,0.9,15,15,-2,0,464.06,154531.98
PO00934,2025-08-29,S015,P0009,433,27,Supplier_O,India,0.92,7,7,20,1,218.33,94536.89
PO00935,2025-09-03,S013,P0044,394,22,Supplier_M,Germany,0.77,11,11,11,1,230.23,90710.62
PO00936,2024-09-20,S011,P0027,349,25,Supplier_K,USA,0.77,9,9,16,1,307.45,107300.05
PO00937,2025-09-17,S003,P0034,440,24,Supplier_C,USA,0.7,13,13,11,1,153.81,67676.4
PO00938,2025-04-09,S017,P0011,289,27,Supplier_Q,India,0.95,9,9,18,1,288.17,83281.13
PO00939,2025-11-08,S005,P0019,474,22,Supplier_E,USA,0.89,6,6,16,1,289.52,137232.47999999998
PO00940,2025-03-21,S014,P0008,380,12,Supplier_N,Germany,0.79,3,3,9,1,380.13,144449.4
PO00941,2023-03-25,S002,P0043,283,27,Supplier_B,India,0.88,10,10,17,1,426.52,120705.15999999999
PO00942,2025-04-17,S002,P0048,138,15,Supplier_B,India,0.88,14,14,1,1,336.3,46409.4
PO00943,2023-08-21,S013,P0020,305,23,Supplier_M,Germany,0.77,7,7,16,1,265.21,80889.04999999999
PO00944,2024-04-19,S010,P0041,424,26,Supplier_J,USA,0.89,9,9,17,1,329.03,139508.72
PO00945,2023-10-31,S006,P0011,316,13,Supplier_F,India,0.7,9,9,4,1,288.17,91061.72
PO00946,2025-07-02,S003,P0013,144,21,Supplier_C,USA,0.7,17,17,4,1,422.72,60871.68000000001
PO00947,2025-11-09,S012,P0017,421,21,Supplier_L,Germany,0.91,9,9,12,1,366.36,154237.56
PO00948,2024-04-01,S019,P0043,454,29,Supplier_S,USA,0.86,10,10,19,1,426.52,193640.08
PO00949,2025-11-29,S005,P0043,211,21,Supplier_E,USA,0.89,10,10,11,1,426.52,89995.72
PO00950,2025-06-26,S002,P0023,247,21,Supplier_B,India,0.88,17,17,4,1,376.19,92918.93
PO00951,2024-10-27,S019,P0050,493,16,Supplier_S,USA,0.86,11,11,5,1,144.61,71292.73000000001
PO00952,2023-12-19,S010,P0012,203,6,Supplier_J,USA,0.89,11,11,-5,0,25.34,5144.0199999999995
PO00953,2023-10-16,S011,P0009,105,7,Supplier_K,USA,0.77,7,7,0,0,218.33,22924.65
PO00954,2025-06-04,S001,P0027,461,15,Supplier_A,India,0.96,9,9,6,1,307.45,141734.44999999998
PO00955,2023-07-04,S001,P0025,177,24,Supplier_A,India,0.96,6,6,18,1,297.51,52659.27
PO00956,2024-10-01,S009,P0023,470,8,Supplier_I,Germany,0.9,17,17,-9,0,376.19,176809.3
PO00957,2024-10-10,S003,P0039,340,7,Supplier_C,USA,0.7,11,11,-4,0,306.92,104352.8
PO00958,2024-08-15,S019,P0009,253,12,Supplier_S,USA,0.86,7,7,5,1,218.33,55237.490000000005
PO00959,2023-06-29,S014,P0042,416,24,Supplier_N,Germany,0.79,8,8,16,1,458.33,190665.28
PO00960,2025-05-01,S015,P0025,177,29,Supplier_O,India,0.92,6,6,23,1,297.51,52659.27
PO00961,2023-05-21,S003,P0025,417,29,Supplier_C,USA,0.7,6,6,23,1,297.51,124061.67
PO00962,2025-09-03,S011,P0010,463,8,Supplier_K,USA,0.77,16,16,-8,0,111.89,51805.07
PO00963,2025-01-24,S007,P0015,213,8,Supplier_G,Japan,0.75,12,12,-4,0,203.62,43371.06
PO00964,2023-06-26,S010,P0037,250,15,Supplier_J,USA,0.89,3,3,12,1,358.56,89640.0
PO00965,2023-07-22,S013,P0044,435,23,Supplier_M,Germany,0.77,11,11,12,1,230.23,100150.04999999999
PO00966,2025-07-11,S001,P0003,188,24,Supplier_A,India,0.96,5,5,19,1,308.9,58073.2
PO00967,2024-06-08,S015,P0024,206,9,Supplier_O,India,0.92,13,13,-4,0,274.45,56536.7
PO00968,2025-07-30,S018,P0024,269,22,Supplier_R,Germany,0.89,13,13,9,1,274.45,73827.05
PO00969,2024-03-02,S007,P0009,302,26,Supplier_G,Japan,0.75,7,7,19,1,218.33,65935.66
PO00970,2023-09-01,S017,P0050,257,27,Supplier_Q,India,0.95,11,11,16,1,144.61,37164.770000000004
PO00971,2025-05-21,S001,P0033,291,22,Supplier_A,India,0.96,14,14,8,1,203.49,59215.590000000004
PO00972,2025-06-05,S015,P0014,252,14,Supplier_O,India,0.92,17,17,-3,0,230.38,58055.76
PO00973,2024-12-26,S006,P0003,450,28,Supplier_F,India,0.7,5,5,23,1,308.9,139005.0
PO00974,2023-01-19,S016,P0006,478,24,Supplier_P,USA,0.89,16,16,8,1,201.62,96374.36
PO00975,2025-03-07,S018,P0016,189,8,Supplier_R,Germany,0.89,15,15,-7,0,464.06,87707.34
PO00976,2024-08-21,S012,P0035,105,27,Supplier_L,Germany,0.91,9,9,18,1,16.9,1774.4999999999998
PO00977,2025-08-20,S009,P0017,494,29,Supplier_I,Germany,0.9,9,9,20,1,366.36,180981.84
PO00978,2024-10-20,S007,P0005,356,14,Supplier_G,Japan,0.75,17,17,-3,0,94.95,33802.200000000004
PO00979,2025-11-02,S016,P0022,432,19,Supplier_P,USA,0.89,15,15,4,1,423.82,183090.24
PO00980,2024-08-31,S016,P0016,115,11,Supplier_P,USA,0.89,15,15,-4,0,464.06,53366.9
PO00981,2023-12-10,S003,P0013,430,25,Supplier_C,USA,0.7,17,17,8,1,422.72,181769.6
PO00982,2024-02-23,S015,P0043,441,6,Supplier_O,India,0.92,10,10,-4,0,426.52,188095.31999999998
PO00983,2024-07-04,S004,P0012,455,16,Supplier_D,China,0.73,11,11,5,1,25.34,11529.7
PO00984,2024-07-12,S011,P0010,166,20,Supplier_K,USA,0.77,16,16,4,1,111.89,18573.74
PO00985,2024-11-03,S002,P0010,179,19,Supplier_B,India,0.88,16,16,3,1,111.89,20028.31
PO00986,2023-12-13,S013,P0048,456,16,Supplier_M,Germany,0.77,14,14,2,1,336.3,153352.80000000002
PO00987,2024-11-20,S014,P0014,382,14,Supplier_N,Germany,0.79,17,17,-3,0,230.38,88005.16
PO00988,2024-06-28,S013,P0033,357,22,Supplier_M,Germany,0.77,14,14,8,1,203.49,72645.93000000001
PO00989,2024-11-19,S001,P0039,403,10,Supplier_A,India,0.96,11,11,-1,0,306.92,123688.76000000001
PO00990,2024-01-29,S020,P0041,124,18,Supplier_T,India,0.73,9,9,9,1,329.03,40799.719999999994
PO00991,2025-02-19,S002,P0045,310,9,Supplier_B,India,0.88,7,7,2,1,56.75,17592.5
PO00992,2023-08-11,S010,P0041,333,16,Supplier_J,USA,0.89,9,9,7,1,329.03,109566.98999999999
PO00993,2024-06-24,S015,P0028,188,19,Supplier_O,India,0.92,4,4,15,1,145.24,27305.120000000003
PO00994,2025-11-29,S010,P0022,202,13,Supplier_J,USA,0.89,15,15,-2,0,423.82,85611.64
PO00995,2023-08-11,S007,P0018,184,25,Supplier_G,Japan,0.75,19,19,6,1,170.0,31280.0
PO00996,2023-05-12,S001,P0015,393,17,Supplier_A,India,0.96,12,12,5,1,203.62,80022.66
PO00997,2023-12-03,S009,P0017,267,6,Supplier_I,Germany,0.9,9,9,-3,0,366.36,97818.12000000001
PO00998,2024-02-07,S012,P0002,111,21,Supplier_L,Germany,0.91,3,3,18,1,344.8,38272.8
PO00999,2024-04-25,S009,P0009,256,10,Supplier_I,Germany,0.9,7,7,3,1,218.33,55892.48
PO01000,2025-07-26,S004,P0013,426,23,Supplier_D,China,0.73,17,17,6,1,422.72,180078.72
PO01001,2024-01-05,S017,P0021,220,26,Supplier_Q,India,0.95,9,9,17,1,480.97,105813.40000000001
PO01002,2024-04-10,S008,P0014,256,13,Supplier_H,Japan,0.86,17,17,-4,0,230.38,58977.28
PO01003,2024-04-13,S003,P0041,195,10,Supplier_C,USA,0.7,9,9,1,1,329.03,64160.84999999999
PO01004,2024-10-17,S017,P0015,174,27,Supplier_Q,India,0.95,12,12,15,1,203.62,35429.88
PO01005,2025-06-12,S019,P0002,392,15,Supplier_S,USA,0.86,3,3,12,1,344.8,135161.6
PO01006,2024-07-25,S002,P0027,338,17,Supplier_B,India,0.88,9,9,8,1,307.45,103918.09999999999
PO01007,2025-07-01,S010,P0034,434,21,Supplier_J,USA,0.89,13,13,8,1,153.81,66753.54000000001
PO01008,2023-07-11,S007,P0021,317,10,Supplier_G,Japan,0.75,9,9,1,1,480.97,152467.49000000002
PO01009,2023-10-16,S012,P0037,165,26,Supplier_L,Germany,0.91,3,3,23,1,358.56,59162.4
PO01010,2024-03-30,S009,P0048,289,20,Supplier_I,Germany,0.9,14,14,6,1,336.3,97190.7
PO01011,2025-02-13,S011,P0013,384,16,Supplier_K,USA,0.77,17,17,-1,0,422.72,162324.48
PO01012,2025-05-14,S013,P0042,295,21,Supplier_M,Germany,0.77,8,8,13,1,458.33,135207.35
PO01013,2025-02-11,S002,P0007,197,6,Supplier_B,India,0.88,5,5,1,1,99.3,19562.1
PO01014,2024-10-14,S011,P0035,472,19,Supplier_K,USA,0.77,9,9,10,1,16.9,7976.799999999999
PO01015,2024-10-15,S008,P0024,454,26,Supplier_H,Japan,0.86,13,13,13,1,274.45,124600.29999999999
PO01016,2023-06-08,S003,P0047,354,7,Supplier_C,USA,0.7,12,12,-5,0,337.73,119556.42000000001
PO01017,2025-02-10,S005,P0001,173,23,Supplier_E,USA,0.89,5,5,18,1,128.1,22161.3
PO01018,2025-05-27,S009,P0042,453,6,Supplier_I,Germany,0.9,8,8,-2,0,458.33,207623.49
PO01019,2023-03-04,S009,P0021,315,16,Supplier_I,Germany,0.9,9,9,7,1,480.97,151505.55000000002
PO01020,2024-10-01,S017,P0041,488,24,Supplier_Q,India,0.95,9,9,15,1,329.03,160566.63999999998
PO01021,2025-02-10,S002,P0020,109,17,Supplier_B,India,0.88,7,7,10,1,265.21,28907.89
PO01022,2024-04-06,S017,P0019,390,5,Supplier_Q,India,0.95,6,6,-1,0,289.52,112912.79999999999
PO01023,2023-07-26,S002,P0021,339,21,Supplier_B,India,0.88,9,9,12,1,480.97,163048.83000000002
PO01024,2024-07-22,S006,P0018,162,12,Supplier_F,India,0.7,19,19,-7,0,170.0,27540.0
PO01025,2025-11-24,S017,P0039,174,28,Supplier_Q,India,0.95,11,11,17,1,306.92,53404.08
PO01026,2023-12-20,S003,P0025,244,13,Supplier_C,USA,0.7,6,6,7,1,297.51,72592.44
PO01027,2024-08-11,S001,P0020,400,28,Supplier_A,India,0.96,7,7,21,1,265.21,106083.99999999999
PO01028,2025-07-08,S006,P0037,164,6,Supplier_F,India,0.7,3,3,3,1,358.56,58803.840000000004
PO01029,2025-11-12,S010,P0031,411,16,Supplier_J,USA,0.89,8,8,8,1,17.66,7258.26
PO01030,2024-01-13,S008,P0021,297,22,Supplier_H,Japan,0.86,9,9,13,1,480.97,142848.09
PO01031,2024-06-22,S012,P0048,151,22,Supplier_L,Germany,0.91,14,14,8,1,336.3,50781.3
PO01032,2024-04-13,S017,P0016,160,27,Supplier_Q,India,0.95,15,15,12,1,464.06,74249.6
PO01033,2024-11-03,S001,P0007,216,23,Supplier_A,India,0.96,5,5,18,1,99.3,21448.8
PO01034,2025-09-14,S007,P0041,288,26,Supplier_G,Japan,0.75,9,9,17,1,329.03,94760.63999999998
PO01035,2023-04-01,S011,P0040,390,9,Supplier_K,USA,0.77,5,5,4,1,463.89,180917.1
PO01036,2025-08-11,S016,P0043,112,25,Supplier_P,USA,0.89,10,10,15,1,426.52,47770.24
PO01037,2023-03-03,S017,P0032,278,18,Supplier_Q,India,0.95,14,14,4,1,217.47,60456.659999999996
PO01038,2023-05-06,S014,P0007,484,24,Supplier_N,Germany,0.79,5,5,19,1,99.3,48061.2
PO01039,2024-02-05,S014,P0040,122,20,Supplier_N,Germany,0.79,5,5,15,1,463.89,56594.58
PO01040,2025-09-24,S006,P0012,176,10,Supplier_F,India,0.7,11,11,-1,0,25.34,4459.84
PO01041,2024-12-07,S002,P0034,133,15,Supplier_B,India,0.88,13,13,2,1,153.81,20456.73
PO01042,2025-04-04,S012,P0018,206,7,Supplier_L,Germany,0.91,19,19,-12,0,170.0,35020.0
PO01043,2024-10-07,S016,P0013,435,27,Supplier_P,USA,0.89,17,17,10,1,422.72,183883.2
PO01044,2025-09-11,S018,P0001,344,9,Supplier_R,Germany,0.89,5,5,4,1,128.1,44066.4
PO01045,2024-08-04,S006,P0034,110,26,Supplier_F,India,0.7,13,13,13,1,153.81,16919.1
PO01046,2023-12-22,S014,P0001,446,21,Supplier_N,Germany,0.79,5,5,16,1,128.1,57132.6
PO01047,2025-08-03,S014,P0025,448,29,Supplier_N,Germany,0.79,6,6,23,1,297.51,133284.47999999998
PO01048,2024-09-14,S007,P0009,164,22,Supplier_G,Japan,0.75,7,7,15,1,218.33,35806.12
PO01049,2025-01-30,S009,P0021,249,14,Supplier_I,Germany,0.9,9,9,5,1,480.97,119761.53000000001
PO01050,2024-02-07,S013,P0007,140,25,Supplier_M,Germany,0.77,5,5,20,1,99.3,13902.0
PO01051,2023-11-27,S008,P0019,252,20,Supplier_H,Japan,0.86,6,6,14,1,289.52,72959.04
PO01052,2023-10-20,S019,P0031,362,17,Supplier_S,USA,0.86,8,8,9,1,17.66,6392.92
PO01053,2023-04-06,S013,P0033,440,18,Supplier_M,Germany,0.77,14,14,4,1,203.49,89535.6
PO01054,2024-02-19,S005,P0028,483,13,Supplier_E,USA,0.89,4,4,9,1,145.24,70150.92
PO01055,2024-03-14,S014,P0050,253,9,Supplier_N,Germany,0.79,11,11,-2,0,144.61,36586.33
PO01056,2025-05-03,S019,P0021,437,28,Supplier_S,USA,0.86,9,9,19,1,480.97,210183.89
PO01057,2023-11-06,S007,P0038,196,7,Supplier_G,Japan,0.75,15,15,-8,0,397.19,77849.24
PO01058,2023-06-11,S001,P0003,150,19,Supplier_A,India,0.96,5,5,14,1,308.9,46335.0
PO01059,2024-02-15,S017,P0044,123,25,Supplier_Q,India,0.95,11,11,14,1,230.23,28318.289999999997
PO01060,2023-10-26,S011,P0021,109,13,Supplier_K,USA,0.77,9,9,4,1,480.97,52425.73
PO01061,2024-02-04,S010,P0011,112,13,Supplier_J,USA,0.89,9,9,4,1,288.17,32275.04
PO01062,2024-05-25,S014,P0039,117,12,Supplier_N,Germany,0.79,11,11,1,1,306.92,35909.64
PO01063,2024-12-18,S011,P0046,238,26,Supplier_K,USA,0.77,3,3,23,1,191.7,45624.6
PO01064,2024-06-20,S015,P0027,285,7,Supplier_O,India,0.92,9,9,-2,0,307.45,87623.25
PO01065,2024-08-03,S009,P0035,120,10,Supplier_I,Germany,0.9,9,9,1,1,16.9,2027.9999999999998
PO01066,2024-05-29,S007,P0021,396,17,Supplier_G,Japan,0.75,9,9,8,1,480.97,190464.12000000002
PO01067,2024-12-08,S007,P0031,415,13,Supplier_G,Japan,0.75,8,8,5,1,17.66,7328.9
PO01068,2024-03-18,S011,P0008,470,20,Supplier_K,USA,0.77,3,3,17,1,380.13,178661.1
PO01069,2023-07-08,S009,P0032,145,17,Supplier_I,Germany,0.9,14,14,3,1,217.47,31533.15
PO01070,2025-04-08,S001,P0023,155,22,Supplier_A,India,0.96,17,17,5,1,376.19,58309.45
PO01071,2024-07-28,S014,P0037,107,25,Supplier_N,Germany,0.79,3,3,22,1,358.56,38365.92
PO01072,2025-07-08,S005,P0003,471,13,Supplier_E,USA,0.89,5,5,8,1,308.9,145491.9
PO01073,2024-06-19,S018,P0010,185,12,Supplier_R,Germany,0.89,16,16,-4,0,111.89,20699.65
PO01074,2025-11-02,S010,P0023,428,23,Supplier_J,USA,0.89,17,17,6,1,376.19,161009.32
PO01075,2025-02-16,S019,P0039,104,22,Supplier_S,USA,0.86,11,11,11,1,306.92,31919.68
PO01076,2024-12-05,S011,P0005,482,20,Supplier_K,USA,0.77,17,17,3,1,94.95,45765.9
PO01077,2025-02-11,S018,P0046,241,15,Supplier_R,Germany,0.89,3,3,12,1,191.7,46199.7
PO01078,2023-04-19,S015,P0043,144,15,Supplier_O,India,0.92,10,10,5,1,426.52,61418.88
PO01079,2025-03-25,S004,P0040,302,23,Supplier_D,China,0.73,5,5,18,1,463.89,140094.78
PO01080,2023-12-29,S001,P0003,406,11,Supplier_A,India,0.96,5,5,6,1,308.9,125413.4
PO01081,2024-05-15,S010,P0038,285,28,Supplier_J,USA,0.89,15,15,13,1,397.19,113199.15
PO01082,2023-05-16,S012,P0049,322,27,Supplier_L,Germany,0.91,17,17,10,1,299.74,96516.28
PO01083,2024-12-18,S007,P0044,170,11,Supplier_G,Japan,0.75,11,11,0,0,230.23,39139.1
PO01084,2023-12-30,S001,P0004,206,12,Supplier_A,India,0.96,7,7,5,1,418.27,86163.62
PO01085,2024-07-02,S012,P0011,284,12,Supplier_L,Germany,0.91,9,9,3,1,288.17,81840.28
PO01086,2023-03-22,S005,P0011,463,9,Supplier_E,USA,0.89,9,9,0,0,288.17,133422.71000000002
PO01087,2023-06-20,S014,P0048,384,19,Supplier_N,Germany,0.79,14,14,5,1,336.3,129139.20000000001
PO01088,2024-11-19,S017,P0019,302,27,Supplier_Q,India,0.95,6,6,21,1,289.52,87435.04
PO01089,2023-07-23,S009,P0004,472,19,Supplier_I,Germany,0.9,7,7,12,1,418.27,197423.44
PO01090,2025-11-19,S015,P0032,112,29,Supplier_O,India,0.92,14,14,15,1,217.47,24356.64
PO01091,2023-12-02,S010,P0031,316,12,Supplier_J,USA,0.89,8,8,4,1,17.66,5580.56
PO01092,2025-01-17,S010,P0045,468,13,Supplier_J,USA,0.89,7,7,6,1,56.75,26559.0
PO01093,2025-04-13,S004,P0036,149,9,Supplier_D,China,0.73,3,3,6,1,107.43,16007.070000000002
PO01094,2025-04-26,S004,P0018,283,24,Supplier_D,China,0.73,19,19,5,1,170.0,48110.0
PO01095,2025-06-22,S015,P0050,161,26,Supplier_O,India,0.92,11,11,15,1,144.61,23282.210000000003
PO01096,2023-07-06,S015,P0033,199,26,Supplier_O,India,0.92,14,14,12,1,203.49,40494.51
PO01097,2023-04-12,S012,P0003,282,24,Supplier_L,Germany,0.91,5,5,19,1,308.9,87109.79999999999
PO01098,2023-09-18,S017,P0006,456,25,Supplier_Q,India,0.95,16,16,9,1,201.62,91938.72
PO01099,2023-11-30,S010,P0010,383,18,Supplier_J,USA,0.89,16,16,2,1,111.89,42853.87
PO01100,2025-04-15,S012,P0043,295,25,Supplier_L,Germany,0.91,10,10,15,1,426.52,125823.4
PO01101,2024-09-14,S003,P0019,111,26,Supplier_C,USA,0.7,6,6,20,1,289.52,32136.719999999998
PO01102,2024-01-22,S010,P0001,465,5,Supplier_J,USA,0.89,5,5,0,0,128.1,59566.5
PO01103,2025-03-10,S020,P0045,432,18,Supplier_T,India,0.73,7,7,11,1,56.75,24516.0
PO01104,2024-12-28,S017,P0035,445,17,Supplier_Q,India,0.95,9,9,8,1,16.9,7520.499999999999
PO01105,2023-10-13,S016,P0013,137,22,Supplier_P,USA,0.89,17,17,5,1,422.72,57912.64000000001
PO01106,2023-05-20,S003,P0033,408,26,Supplier_C,USA,0.7,14,14,12,1,203.49,83023.92
PO01107,2024-08-23,S007,P0020,122,25,Supplier_G,Japan,0.75,7,7,18,1,265.21,32355.62
PO01108,2024-04-10,S016,P0009,397,19,Supplier_P,USA,0.89,7,7,12,1,218.33,86677.01000000001
PO01109,2023-10-30,S003,P0010,467,15,Supplier_C,USA,0.7,16,16,-1,0,111.89,52252.63
PO01110,2025-04-13,S015,P0034,217,16,Supplier_O,India,0.92,13,13,3,1,153.81,33376.770000000004
PO01111,2023-10-15,S002,P0019,422,10,Supplier_B,India,0.88,6,6,4,1,289.52,122177.43999999999
PO01112,2023-12-16,S012,P0015,366,28,Supplier_L,Germany,0.91,12,12,16,1,203.62,74524.92
PO01113,2024-11-21,S006,P0038,449,27,Supplier_F,India,0.7,15,15,12,1,397.19,178338.31
PO01114,2025-02-02,S007,P0037,237,21,Supplier_G,Japan,0.75,3,3,18,1,358.56,84978.72
PO01115,2025-06-07,S015,P0024,176,11,Supplier_O,India,0.92,13,13,-2,0,274.45,48303.2
PO01116,2024-10-29,S018,P0037,429,6,Supplier_R,Germany,0.89,3,3,3,1,358.56,153822.24
PO01117,2025-08-14,S015,P0021,258,28,Supplier_O,India,0.92,9,9,19,1,480.97,124090.26000000001
PO01118,2024-11-16,S019,P0033,271,29,Supplier_S,USA,0.86,14,14,15,1,203.49,55145.79
PO01119,2025-11-20,S007,P0031,120,26,Supplier_G,Japan,0.75,8,8,18,1,17.66,2119.2
PO01120,2023-11-18,S005,P0022,242,27,Supplier_E,USA,0.89,15,15,12,1,423.82,102564.44
PO01121,2023-11-14,S020,P0027,333,26,Supplier_T,India,0.73,9,9,17,1,307.45,102380.84999999999
PO01122,2025-02-24,S020,P0019,474,24,Supplier_T,India,0.73,6,6,18,1,289.52,137232.47999999998
PO01123,2025-08-08,S016,P0011,494,17,Supplier_P,USA,0.89,9,9,8,1,288.17,142355.98
